wind_speed_mps,current_speed_mps,chain_model,link_count,ball_mass_kg,draft_m,model_depth_m
36.0,1.0,II,210,1200.0,1.001,27.271537953712972
36.0,1.0,II,210,1200.0,1.002,27.277431355925316
36.0,1.0,II,210,1200.0,1.003,27.28328230846481
36.0,1.0,II,210,1200.0,1.004,27.289091284432434
36.0,1.0,II,210,1200.0,1.005,27.294858750532825
36.0,1.0,II,210,1200.0,1.006,27.30058516717491
36.0,1.0,II,210,1200.0,1.007,27.30627098857097
36.0,1.0,II,210,1200.0,1.008,27.311916662833593
36.0,1.0,II,210,1200.0,1.009,27.317522632071285
36.0,1.0,II,210,1200.0,1.01,27.32308933248217
36.0,1.0,II,210,1200.0,1.011,27.32861719444607
36.0,1.0,II,210,1200.0,1.012,27.334106642615023
36.0,1.0,II,210,1200.0,1.013,27.339558096002058
36.0,1.0,II,210,1200.0,1.014,27.34497196806869
36.0,1.0,II,210,1200.0,1.015,27.35034866681062
36.0,1.0,II,210,1200.0,1.016,27.35568859484199
36.0,1.0,II,210,1200.0,1.017,27.360992149478236
36.0,1.0,II,210,1200.0,1.018,27.366259722817517
36.0,1.0,II,210,1200.0,1.019,27.371491701820663
36.0,1.0,II,210,1200.0,1.02,27.37668846838969
36.0,1.0,II,210,1200.0,1.021,27.3818503994451
36.0,1.0,II,210,1200.0,1.022,27.386977867001676
36.0,1.0,II,210,1200.0,1.023,27.39207123824307
36.0,1.0,II,210,1200.0,1.024,27.39713087559521
36.0,1.0,II,210,1200.0,1.025,27.40215713679812
36.0,1.0,II,210,1200.0,1.026,27.407150374976883
36.0,1.0,II,210,1200.0,1.027,27.41211093871113
36.0,1.0,II,210,1200.0,1.028,27.4170391721034
36.0,1.0,II,210,1200.0,1.029,27.421935414846477
36.0,1.0,II,210,1200.0,1.03,27.426800002289287
36.0,1.0,II,210,1200.0,1.031,27.431633265502118
36.0,1.0,II,210,1200.0,1.032,27.43643553134008
36.0,1.0,II,210,1200.0,1.033,27.441207122506242
36.0,1.0,II,210,1200.0,1.034,27.445948357613148
36.0,1.0,II,210,1200.0,1.035,27.45065955124346
36.0,1.0,II,210,1200.0,1.036,27.45534101400976
36.0,1.0,II,210,1200.0,1.037,27.459993052612962
36.0,1.0,II,210,1200.0,1.038,27.464615969900155
36.0,1.0,II,210,1200.0,1.039,27.469210064921192
36.0,1.0,II,210,1200.0,1.04,27.473775632984513
36.0,1.0,II,210,1200.0,1.041,27.47831296571183
36.0,1.0,II,210,1200.0,1.042,27.482822351092096
36.0,1.0,II,210,1200.0,1.043,27.487304073534606
36.0,1.0,II,210,1200.0,1.044,27.491758413920884
36.0,1.0,II,210,1200.0,1.045,27.496185649656184
36.0,1.0,II,210,1200.0,1.046,27.500586054719722
36.0,1.0,II,210,1200.0,1.047,27.504959899714354
36.0,1.0,II,210,1200.0,1.048,27.509307451915305
36.0,1.0,II,210,1200.0,1.049,27.513628975318127
36.0,1.0,II,210,1200.0,1.05,27.517924730685877
36.0,1.0,II,210,1200.0,1.051,27.52219497559556
36.0,1.0,II,210,1200.0,1.052,27.526439964483696
36.0,1.0,II,210,1200.0,1.053,27.53065994869123
36.0,1.0,II,210,1200.0,1.054,27.53485517650782
36.0,1.0,II,210,1200.0,1.055,27.53902589321507
36.0,1.0,II,210,1200.0,1.056,27.543172341129477
36.0,1.0,II,210,1200.0,1.057,27.547294759644362
36.0,1.0,II,210,1200.0,1.058,27.55139338527132
36.0,1.0,II,210,1200.0,1.059,27.555468451680824
36.0,1.0,II,210,1200.0,1.06,27.559520189742372
36.0,1.0,II,210,1200.0,1.061,27.56354882756389
36.0,1.0,II,210,1200.0,1.062,27.567554590530392
36.0,1.0,II,210,1200.0,1.063,27.57153770134228
36.0,1.0,II,210,1200.0,1.064,27.5754983800528
36.0,1.0,II,210,1200.0,1.065,27.579436844104986
36.0,1.0,II,210,1200.0,1.066,27.583353308368064
36.0,1.0,II,210,1200.0,1.067,27.58724798517317
36.0,1.0,II,210,1200.0,1.068,27.591121084348607
36.0,1.0,II,210,1200.0,1.069,27.59497281325452
36.0,1.0,II,210,1200.0,1.07,27.59880337681689
36.0,1.0,II,210,1200.0,1.071,27.602612977561247
36.0,1.0,II,210,1200.0,1.072,27.606401815645576
36.0,1.0,II,210,1200.0,1.073,27.610170088892936
36.0,1.0,II,210,1200.0,1.074,27.61391799282341
36.0,1.0,II,210,1200.0,1.075,27.617645720685672
36.0,1.0,II,210,1200.0,1.076,27.62135346348793
36.0,1.0,II,210,1200.0,1.077,27.625041410028494
36.0,1.0,II,210,1200.0,1.078,27.62870974692585
36.0,1.0,II,210,1200.0,1.079,27.63235865864825
36.0,1.0,II,210,1200.0,1.08,27.635988327542776
36.0,1.0,II,210,1200.0,1.081,27.6395989338641
36.0,1.0,II,210,1200.0,1.082,27.643190655802723
36.0,1.0,II,210,1200.0,1.083,27.64676366951267
36.0,1.0,II,210,1200.0,1.084,27.65031814913895
36.0,1.0,II,210,1200.0,1.085,27.653854266844608
36.0,1.0,II,210,1200.0,1.086,27.657372192836963
36.0,1.0,II,210,1200.0,1.087,27.66087209539411
36.0,1.0,II,210,1200.0,1.088,27.664354140890318
36.0,1.0,II,210,1200.0,1.089,27.66781849382162
36.0,1.0,II,210,1200.0,1.09,27.671265316830656
36.0,1.0,II,210,1200.0,1.091,27.67469477073125
36.0,1.0,II,210,1200.0,1.092,27.67810701453262
36.0,1.0,II,210,1200.0,1.093,27.681502205463197
36.0,1.0,II,210,1200.0,1.094,27.68488049899422
36.0,1.0,II,210,1200.0,1.095,27.688242048862673
36.0,1.0,II,210,1200.0,1.096,27.69158700709416
36.0,1.0,II,210,1200.0,1.097,27.694915524025337
36.0,1.0,II,210,1200.0,1.098,27.69822774832603
36.0,1.0,II,210,1200.0,1.099,27.701523827020885
36.0,1.0,II,210,1200.0,1.1,27.704803905510953
36.0,1.0,II,210,1200.0,1.101,27.708068127594714
36.0,1.0,II,210,1200.0,1.102,27.711316635488874
36.0,1.0,II,210,1200.0,1.103,27.714549569848963
36.0,1.0,II,210,1200.0,1.104,27.71776706978939
36.0,1.0,II,210,1200.0,1.105,27.720969272903403
36.0,1.0,II,210,1200.0,1.106,27.724156315282737
36.0,1.0,II,210,1200.0,1.107,27.72732833153681
36.0,1.0,II,210,1200.0,1.108,27.730485454811845
36.0,1.0,II,210,1200.0,1.109,27.733627816809523
36.0,1.0,II,210,1200.0,1.11,27.736755547805554
36.0,1.0,II,210,1200.0,1.111,27.739868776667777
36.0,1.0,II,210,1200.0,1.112,27.742967630874162
36.0,1.0,II,210,1200.0,1.113,27.746052236530502
36.0,1.0,II,210,1200.0,1.114,27.749122718387635
36.0,1.0,II,210,1200.0,1.115,27.752179199858894
36.0,1.0,II,210,1200.0,1.116,27.75522180303684
36.0,1.0,II,210,1200.0,1.117,27.75825064870989
36.0,1.0,II,210,1200.0,1.118,27.761265856378838
36.0,1.0,II,210,1200.0,1.119,27.76426754427307
36.0,1.0,II,210,1200.0,1.12,27.76725582936643
36.0,1.0,II,210,1200.0,1.121,27.770230827392894
36.0,1.0,II,210,1200.0,1.122,27.773192652862267
36.0,1.0,II,210,1200.0,1.123,27.776141419075273
36.0,1.0,II,210,1200.0,1.124,27.77907723813866
36.0,1.0,II,210,1200.0,1.125,27.78200022098006
36.0,1.0,II,210,1200.0,1.126,27.78491047736275
36.0,1.0,II,210,1200.0,1.127,27.787808115899765
36.0,1.0,II,210,1200.0,1.128,27.790693244068372
36.0,1.0,II,210,1200.0,1.129,27.793565968224023
36.0,1.0,II,210,1200.0,1.13,27.796426393614137
36.0,1.0,II,210,1200.0,1.131,27.799274624391714
36.0,1.0,II,210,1200.0,1.132,27.802110763628836
36.0,1.0,II,210,1200.0,1.133,27.804934913329816
36.0,1.0,II,210,1200.0,1.134,27.807747174444337
36.0,1.0,II,210,1200.0,1.135,27.810547646880266
36.0,1.0,II,210,1200.0,1.136,27.813336429516333
36.0,1.0,II,210,1200.0,1.137,27.81611362021478
36.0,1.0,II,210,1200.0,1.138,27.818879315833417
36.0,1.0,II,210,1200.0,1.139,27.821633612238127
36.0,1.0,II,210,1200.0,1.14,27.8243766043146
36.0,1.0,II,210,1200.0,1.141,27.827108385980303
36.0,1.0,II,210,1200.0,1.142,27.82982905019609
36.0,1.0,II,210,1200.0,1.143,27.83253868897775
36.0,1.0,II,210,1200.0,1.144,27.835237393407276
36.0,1.0,II,210,1200.0,1.145,27.83792525364418
36.0,1.0,II,210,1200.0,1.146,27.840602358936355
36.0,1.0,II,210,1200.0,1.147,27.843268797631154
36.0,1.0,II,210,1200.0,1.148,27.845924657185964
36.0,1.0,II,210,1200.0,1.149,27.848570024178855
36.0,1.0,II,210,1200.0,1.15,27.851204984319093
36.0,1.0,II,210,1200.0,1.151,27.853829622457276
36.0,1.0,II,210,1200.0,1.152,27.856444022595674
36.0,1.0,II,210,1200.0,1.153,27.859048267898153
36.0,1.0,II,210,1200.0,1.154,27.861642440699974
36.0,1.0,II,210,1200.0,1.155,27.86422662251779
36.0,1.0,II,210,1200.0,1.156,27.86680089405902
36.0,1.0,II,210,1200.0,1.157,27.869365335231507
36.0,1.0,II,210,1200.0,1.158,27.871920025152733
36.0,1.0,II,210,1200.0,1.159,27.874465042159226
36.0,1.0,II,210,1200.0,1.16,27.87700046381551
36.0,1.0,II,210,1200.0,1.161,27.879526366923173
36.0,1.0,II,210,1200.0,1.162,27.88204282752979
36.0,1.0,II,210,1200.0,1.163,27.88454992093752
36.0,1.0,II,210,1200.0,1.164,27.887047721711898
36.0,1.0,II,210,1200.0,1.165,27.889536303690267
36.0,1.0,II,210,1200.0,1.166,27.89201573999017
36.0,1.0,II,210,1200.0,1.167,27.894486103017766
36.0,1.0,II,210,1200.0,1.168,27.896947464475815
36.0,1.0,II,210,1200.0,1.169,27.899399895371936
36.0,1.0,II,210,1200.0,1.17,27.901843466026484
36.0,1.0,II,210,1200.0,1.171,27.904278246080445
36.0,1.0,II,210,1200.0,1.172,27.906704304503165
36.0,1.0,II,210,1200.0,1.173,27.909121709600047
36.0,1.0,II,210,1200.0,1.174,27.91153052902007
36.0,1.0,II,210,1200.0,1.175,27.913930829763288
36.0,1.0,II,210,1200.0,1.176,27.91632267818817
36.0,1.0,II,210,1200.0,1.177,27.918706140018834
36.0,1.0,II,210,1200.0,1.178,27.92108128035233
36.0,1.0,II,210,1200.0,1.179,27.923448163665547
36.0,1.0,II,210,1200.0,1.18,27.925806853822348
36.0,1.0,II,210,1200.0,1.181,27.928157414080395
36.0,1.0,II,210,1200.0,1.182,27.930499907097964
36.0,1.0,II,210,1200.0,1.183,27.932834394940627
36.0,1.0,II,210,1200.0,1.184,27.935160939088007
36.0,1.0,II,210,1200.0,1.185,27.937479600440142
36.0,1.0,II,210,1200.0,1.186,27.93979043932412
36.0,1.0,II,210,1200.0,1.187,27.94209351550031
36.0,1.0,II,210,1200.0,1.188,27.944388888168817
36.0,1.0,II,210,1200.0,1.189,27.9466766159755
36.0,1.0,II,210,1200.0,1.19,27.948956757018323
36.0,1.0,II,210,1200.0,1.191,27.951229368853223
36.0,1.0,II,210,1200.0,1.192,27.95349450850024
36.0,1.0,II,210,1200.0,1.193,27.95575223244933
36.0,1.0,II,210,1200.0,1.194,27.958002596666212
36.0,1.0,II,210,1200.0,1.195,27.960245656598183
36.0,1.0,II,210,1200.0,1.196,27.962481467179675
36.0,1.0,II,210,1200.0,1.197,27.964710082838078
36.0,1.0,II,210,1200.0,1.198,27.966931557499024
36.0,1.0,II,210,1200.0,1.199,27.96914594459203
36.0,1.0,II,210,1200.0,1.2,27.971353297055895
36.0,1.5,II,210,1200.0,0.654,5.4174112840460715
36.0,1.5,II,210,1200.0,0.655,5.425936296436983
36.0,1.5,II,210,1200.0,0.656,5.4386522897523335
36.0,1.5,II,210,1200.0,0.657,5.455556351473358
36.0,1.5,II,210,1200.0,0.658,5.476644587513957
36.0,1.5,II,210,1200.0,0.659,5.501912126614551
36.0,1.5,II,210,1200.0,0.66,5.531353125811807
36.0,1.5,II,210,1200.0,0.661,5.564960776966431
36.0,1.5,II,210,1200.0,0.662,5.602727314333531
36.0,1.5,II,210,1200.0,0.663,5.644644023156692
36.0,1.5,II,210,1200.0,0.664,5.690701249264278
36.0,1.5,II,210,1200.0,0.665,5.740888409644401
36.0,1.5,II,210,1200.0,0.666,5.7951940039724
36.0,1.5,II,210,1200.0,0.667,5.85360562706284
36.0,1.5,II,210,1200.0,0.668,5.916109982215855
36.0,1.5,II,210,1200.0,0.669,5.982692895425792
36.0,1.5,II,210,1200.0,0.67,6.053339330418411
36.0,1.5,II,210,1200.0,0.671,6.128033404481203
36.0,1.5,II,210,1200.0,0.672,6.20675840504995
36.0,1.5,II,210,1200.0,0.673,6.289496807013414
36.0,1.5,II,210,1200.0,0.674,6.376230290696629
36.0,1.5,II,210,1200.0,0.675,6.4669397604825285
36.0,1.5,II,210,1200.0,0.676,6.5616053640306005
36.0,1.5,II,210,1200.0,0.677,6.660206512050582
36.0,1.5,II,210,1200.0,0.678,6.762721898588701
36.0,1.5,II,210,1200.0,0.679,6.86912952178351
36.0,1.5,II,210,1200.0,0.68,6.979406705048057
36.0,1.5,II,210,1200.0,0.681,7.093530118635315
36.0,1.5,II,210,1200.0,0.682,7.211475801541248
36.0,1.5,II,210,1200.0,0.683,7.3332191837123215
36.0,1.5,II,210,1200.0,0.684,7.4587351084966365
36.0,1.5,II,210,1200.0,0.685,7.587997855312797
36.0,1.5,II,210,1200.0,0.686,7.7209811624876
36.0,1.5,II,210,1200.0,0.687,7.857658250222436
36.0,1.5,II,210,1200.0,0.688,7.998001843648272
36.0,1.5,II,210,1200.0,0.689,8.141984195929805
36.0,1.5,II,210,1200.0,0.69,8.28957711138041
36.0,1.5,II,210,1200.0,0.691,8.44075196855057
36.0,1.5,II,210,1200.0,0.692,8.595479743253613
36.0,1.5,II,210,1200.0,0.693,8.753731031493876
36.0,1.5,II,210,1200.0,0.694,8.915476072263694
36.0,1.5,II,210,1200.0,0.695,9.080490085276686
36.0,1.5,II,210,1200.0,0.696,9.245793189609623
36.0,1.5,II,210,1200.0,0.697,9.410366792286915
36.0,1.5,II,210,1200.0,0.698,9.574189371252526
36.0,1.5,II,210,1200.0,0.699,9.737239992255928
36.0,1.5,II,210,1200.0,0.7,9.899498316458796
36.0,1.5,II,210,1200.0,0.701,10.060944607119705
36.0,1.5,II,210,1200.0,0.702,10.221559735367435
36.0,1.5,II,210,1200.0,0.703,10.381325185075838
36.0,1.5,II,210,1200.0,0.704,10.540223056854924
36.0,1.5,II,210,1200.0,0.705,10.698236071174307
36.0,1.5,II,210,1200.0,0.706,10.855347570637479
36.0,1.5,II,210,1200.0,0.707,11.01154152142584
36.0,1.5,II,210,1200.0,0.708,11.166802513933796
36.0,1.5,II,210,1200.0,0.709,11.32111576261678
36.0,1.5,II,210,1200.0,0.71,11.474467105075696
36.0,1.5,II,210,1200.0,0.711,11.626843000401909
36.0,1.5,II,210,1200.0,0.712,11.778230526808045
36.0,1.5,II,210,1200.0,0.713,11.928617378570639
36.0,1.5,II,210,1200.0,0.714,12.077991862311372
36.0,1.5,II,210,1200.0,0.715,12.226342892644006
36.0,1.5,II,210,1200.0,0.716,12.373659987214868
36.0,1.5,II,210,1200.0,0.717,12.519933261164947
36.0,1.5,II,210,1200.0,0.718,12.665153421041957
36.0,1.5,II,210,1200.0,0.719,12.809311758190933
36.0,1.5,II,210,1200.0,0.72,12.952400141651815
36.0,1.5,II,210,1200.0,0.721,13.094411010592813
36.0,1.5,II,210,1200.0,0.722,13.235337366307963
36.0,1.5,II,210,1200.0,0.723,13.3751727638071
36.0,1.5,II,210,1200.0,0.724,13.513911303026504
36.0,1.5,II,210,1200.0,0.725,13.651547619687825
36.0,1.5,II,210,1200.0,0.726,13.788076875832779
36.0,1.5,II,210,1200.0,0.727,13.92349475006057
36.0,1.5,II,210,1200.0,0.728,14.05779742749429
36.0,1.5,II,210,1200.0,0.729,14.190981589502567
36.0,1.5,II,210,1200.0,0.73,14.323044403201413
36.0,1.5,II,210,1200.0,0.731,14.453983510761223
36.0,1.5,II,210,1200.0,0.732,14.583797018542825
36.0,1.5,II,210,1200.0,0.733,14.712483486085965
36.0,1.5,II,210,1200.0,0.734,14.84004191497277
36.0,1.5,II,210,1200.0,0.735,14.966471737588112
36.0,1.5,II,210,1200.0,0.736,15.091772805797955
36.0,1.5,II,210,1200.0,0.737,15.215945379565845
36.0,1.5,II,210,1200.0,0.738,15.338990115527348
36.0,1.5,II,210,1200.0,0.739,15.46090805554068
36.0,1.5,II,210,1200.0,0.74,15.581700615231867
36.0,1.5,II,210,1200.0,0.741,15.701369572551076
36.0,1.5,II,210,1200.0,0.742,15.81991705635679
36.0,1.5,II,210,1200.0,0.743,15.937345535042692
36.0,1.5,II,210,1200.0,0.744,16.053657805222514
36.0,1.5,II,210,1200.0,0.745,16.168856980486016
36.0,1.5,II,210,1200.0,0.746,16.282946480239648
36.0,1.5,II,210,1200.0,0.747,16.395930018643732
36.0,1.5,II,210,1200.0,0.748,16.507811593657756
36.0,1.5,II,210,1200.0,0.749,16.618595476204543
36.0,1.5,II,210,1200.0,0.75,16.728286199463035
36.0,1.5,II,210,1200.0,0.751,16.83688854829925
36.0,1.5,II,210,1200.0,0.752,16.94440754884339
36.0,1.5,II,210,1200.0,0.753,17.050848458221715
36.0,1.5,II,210,1200.0,0.754,17.15621675444931
36.0,1.5,II,210,1200.0,0.755,17.260518126491355
36.0,1.5,II,210,1200.0,0.756,17.36375846449788
36.0,1.5,II,210,1200.0,0.757,17.465943850217847
36.0,1.5,II,210,1200.0,0.758,17.56708054759698
36.0,1.5,II,210,1200.0,0.759,17.667174993563506
36.0,1.5,II,210,1200.0,0.76,17.766233789005526
36.0,1.5,II,210,1200.0,0.761,17.864263689943076
36.0,1.5,II,210,1200.0,0.762,17.961271598897202
36.0,1.5,II,210,1200.0,0.763,18.057264556458605
36.0,1.5,II,210,1200.0,0.764,18.15224973305724
36.0,1.5,II,210,1200.0,0.765,18.246234420934
36.0,1.5,II,210,1200.0,0.766,18.339226026315853
36.0,1.5,II,210,1200.0,0.767,18.431232061794166
36.0,1.5,II,210,1200.0,0.768,18.522260138907022
36.0,1.5,II,210,1200.0,0.769,18.61231796092475
36.0,1.5,II,210,1200.0,0.77,18.701413315838398
36.0,1.5,II,210,1200.0,0.771,18.78955406955032
36.0,1.5,II,210,1200.0,0.772,18.87674815926549
36.0,1.5,II,210,1200.0,0.773,18.963003587082333
36.0,1.5,II,210,1200.0,0.774,19.048328413781505
36.0,1.5,II,210,1200.0,0.775,19.132730752810517
36.0,1.5,II,210,1200.0,0.776,19.216218764462376
36.0,1.5,II,210,1200.0,0.777,19.29880065024577
36.0,1.5,II,210,1200.0,0.778,19.3804846474444
36.0,1.5,II,210,1200.0,0.779,19.461279023863177
36.0,1.5,II,210,1200.0,0.78,19.54119207275791
36.0,1.5,II,210,1200.0,0.781,19.620232107946173
36.0,1.5,II,210,1200.0,0.782,19.698407459096178
36.0,1.5,II,210,1200.0,0.783,19.775726467190307
36.0,1.5,II,210,1200.0,0.784,19.85219748016054
36.0,1.5,II,210,1200.0,0.785,19.927828848692187
36.0,1.5,II,210,1200.0,0.786,20.002628922192585
36.0,1.5,II,210,1200.0,0.787,20.07660604492163
36.0,1.5,II,210,1200.0,0.788,20.14976855228032
36.0,1.5,II,210,1200.0,0.789,20.222124767254083
36.0,1.5,II,210,1200.0,0.79,20.29368299700719
36.0,1.5,II,210,1200.0,0.791,20.364451529624866
36.0,1.5,II,210,1200.0,0.792,20.434438630999395
36.0,1.5,II,210,1200.0,0.793,20.503652541856667
36.0,1.5,II,210,1200.0,0.794,20.57210147491957
36.0,1.5,II,210,1200.0,0.795,20.63979361220491
36.0,1.5,II,210,1200.0,0.796,20.706737102449782
36.0,1.5,II,210,1200.0,0.797,20.772940058664346
36.0,1.5,II,210,1200.0,0.798,20.838410555807286
36.0,1.5,II,210,1200.0,0.799,20.903156628580366
36.0,1.5,II,210,1200.0,0.8,20.967186269338775
36.0,1.5,II,210,1200.0,0.801,21.030507426113743
36.0,1.5,II,210,1200.0,0.802,21.09312800074413
36.0,1.5,II,210,1200.0,0.803,21.155055847113445
36.0,1.5,II,210,1200.0,0.804,21.21629876948925
36.0,1.5,II,210,1200.0,0.805,21.276864520961468
36.0,1.5,II,210,1200.0,0.806,21.336760801976517
36.0,1.5,II,210,1200.0,0.807,21.39599525896412
36.0,1.5,II,210,1200.0,0.808,21.454575483053553
36.0,1.5,II,210,1200.0,0.809,21.512509008876478
36.0,1.5,II,210,1200.0,0.81,21.569803313453228
36.0,1.5,II,210,1200.0,0.811,21.626465815159737
36.0,1.5,II,210,1200.0,0.812,21.68250387277219
36.0,1.5,II,210,1200.0,0.813,21.737924784586383
36.0,1.5,II,210,1200.0,0.814,21.792735787609576
36.0,1.5,II,210,1200.0,0.815,21.846944056821535
36.0,1.5,II,210,1200.0,0.816,21.900556704502662
36.0,1.5,II,210,1200.0,0.817,21.95358077962621
36.0,1.5,II,210,1200.0,0.818,22.00602326731249
36.0,1.5,II,210,1200.0,0.819,22.057891088342323
36.0,1.5,II,210,1200.0,0.82,22.109191098727592
36.0,1.5,II,210,1200.0,0.821,22.15993008933645
36.0,1.5,II,210,1200.0,0.822,22.21011478557086
36.0,1.5,II,210,1200.0,0.823,22.259751847094655
36.0,1.5,II,210,1200.0,0.824,22.308847867609476
36.0,1.5,II,210,1200.0,0.825,22.35740937467692
36.0,1.5,II,210,1200.0,0.826,22.405442829584754
36.0,1.5,II,210,1200.0,0.827,22.45295462725519
36.0,1.5,II,210,1200.0,0.828,22.499951096193435
36.0,1.5,II,210,1200.0,0.829,22.546438498474664
36.0,1.5,II,210,1200.0,0.83,22.59242302976756
36.0,1.5,II,210,1200.0,0.831,22.63791081939285
36.0,1.5,II,210,1200.0,0.832,22.68290793041498
36.0,1.5,II,210,1200.0,0.833,22.72742035976557
36.0,1.5,II,210,1200.0,0.834,22.771454038396755
36.0,1.5,II,210,1200.0,0.835,22.81501483146335
36.0,1.5,II,210,1200.0,0.836,22.858108538531845
36.0,1.5,II,210,1200.0,0.837,22.900740893815335
36.0,1.5,II,210,1200.0,0.838,22.942917566432698
36.0,1.5,II,210,1200.0,0.839,22.984644160690806
36.0,1.5,II,210,1200.0,0.84,23.02592621638853
36.0,1.5,II,210,1200.0,0.841,23.06676920914138
36.0,1.5,II,210,1200.0,0.842,23.10717855072521
36.0,1.5,II,210,1200.0,0.843,23.147159589438665
36.0,1.5,II,210,1200.0,0.844,23.18671761048229
36.0,1.5,II,210,1200.0,0.845,23.225857836354063
36.0,1.5,II,210,1200.0,0.846,23.264585427259817
36.0,1.5,II,210,1200.0,0.847,23.30290548153787
36.0,1.5,II,210,1200.0,0.848,23.34082303609684
36.0,1.5,II,210,1200.0,0.849,23.37834306686571
36.0,1.5,II,210,1200.0,0.85,23.415470489255203
36.0,1.5,II,210,1200.0,0.851,23.45221015862991
36.0,1.5,II,210,1200.0,0.852,23.48856687079018
36.0,1.5,II,210,1200.0,0.853,23.52454536246283
36.0,1.5,II,210,1200.0,0.854,23.560150311800445
36.0,1.5,II,210,1200.0,0.855,23.595386338887906
36.0,1.5,II,210,1200.0,0.856,23.63025800625625
36.0,1.5,II,210,1200.0,0.857,23.664769819402384
36.0,1.5,II,210,1200.0,0.858,23.69892622731479
36.0,1.5,II,210,1200.0,0.859,23.73273162300393
36.0,1.5,II,210,1200.0,0.86,23.766190344037522
36.0,1.5,II,210,1200.0,0.861,23.799306673079503
36.0,1.5,II,210,1200.0,0.862,23.832084838432582
36.0,1.5,II,210,1200.0,0.863,23.864529014583606
36.0,1.5,II,210,1200.0,0.864,23.896643322751416
36.0,1.5,II,210,1200.0,0.865,23.928431831436974
36.0,1.5,II,210,1200.0,0.866,23.959898556974682
36.0,1.5,II,210,1200.0,0.867,23.99104746408527
36.0,1.5,II,210,1200.0,0.868,24.02188246642922
36.0,1.5,II,210,1200.0,0.869,24.052407427160816
36.0,1.5,II,210,1200.0,0.87,24.082626159482146
36.0,1.5,II,210,1200.0,0.871,24.11254242719705
36.0,1.5,II,210,1200.0,0.872,24.142159945264183
36.0,1.5,II,210,1200.0,0.873,24.17148238034954
36.0,1.5,II,210,1200.0,0.874,24.20051335137773
36.0,1.5,II,210,1200.0,0.875,24.229256430081747
36.0,1.5,II,210,1200.0,0.876,24.25771514155123
36.0,1.5,II,210,1200.0,0.877,24.28589296477866
36.0,1.5,II,210,1200.0,0.878,24.31379333320356
36.0,1.5,II,210,1200.0,0.879,24.34141963525432
36.0,1.5,II,210,1200.0,0.88,24.368775214887336
36.0,1.5,II,210,1200.0,0.881,24.395863372123664
36.0,1.5,II,210,1200.0,0.882,24.422687363582554
36.0,1.5,II,210,1200.0,0.883,24.449250403011888
36.0,1.5,II,210,1200.0,0.884,24.475555661815584
36.0,1.5,II,210,1200.0,0.885,24.50160626957746
36.0,1.5,II,210,1200.0,0.886,24.52740531458153
36.0,1.5,II,210,1200.0,0.887,24.5529558443288
36.0,1.5,II,210,1200.0,0.888,24.57826086605013
36.0,1.5,II,210,1200.0,0.889,24.60332334721539
36.0,1.5,II,210,1200.0,0.89,24.62814621603852
36.0,1.5,II,210,1200.0,0.891,24.652732361978448
36.0,1.5,II,210,1200.0,0.892,24.677084636236064
36.0,1.5,II,210,1200.0,0.893,24.70120585224673
36.0,1.5,II,210,1200.0,0.894,24.725098786168594
36.0,1.5,II,210,1200.0,0.895,24.74876617736642
36.0,1.5,II,210,1200.0,0.896,24.772210728891203
36.0,1.5,II,210,1200.0,0.897,24.79543510795492
36.0,1.5,II,210,1200.0,0.898,24.81844194640108
36.0,1.5,II,210,1200.0,0.899,24.841233841170432
36.0,1.5,II,210,1200.0,0.9,24.863813354762293
36.0,1.5,II,210,1200.0,0.901,24.88618301569093
36.0,1.5,II,210,1200.0,0.902,24.908345318937428
36.0,1.5,II,210,1200.0,0.903,24.930302726396846
36.0,1.5,II,210,1200.0,0.904,24.95205766732058
36.0,1.5,II,210,1200.0,0.905,24.973612538753997
36.0,1.5,II,210,1200.0,0.906,24.994969705969247
36.0,1.5,II,210,1200.0,0.907,25.016131502893426
36.0,1.5,II,210,1200.0,0.908,25.037100232531852
36.0,1.5,II,210,1200.0,0.909,25.057878167386605
36.0,1.5,II,210,1200.0,0.91,25.078467549870265
36.0,1.5,II,210,1200.0,0.911,25.098870592714977
36.0,1.5,II,210,1200.0,0.912,25.119089479376534
36.0,1.5,II,210,1200.0,0.913,25.139126364433967
36.0,1.5,II,210,1200.0,0.914,25.158983373984185
36.0,1.5,II,210,1200.0,0.915,25.178662606031956
36.0,1.5,II,210,1200.0,0.916,25.198166130875244
36.0,1.5,II,210,1200.0,0.917,25.217495991485645
36.0,1.5,II,210,1200.0,0.918,25.236654203884434
36.0,1.5,II,210,1200.0,0.919,25.255642757513776
36.0,1.5,II,210,1200.0,0.92,25.274463615603217
36.0,1.5,II,210,1200.0,0.921,25.293118715531904
36.0,1.5,II,210,1200.0,0.922,25.31160996918586
36.0,1.5,II,210,1200.0,0.923,25.32993926331097
36.0,1.5,II,210,1200.0,0.924,25.34810845986127
36.0,1.5,II,210,1200.0,0.925,25.366119396342928
36.0,1.5,II,210,1200.0,0.926,25.383973886153694
36.0,1.5,II,210,1200.0,0.927,25.401673718917863
36.0,1.5,II,210,1200.0,0.928,25.41922066081683
36.0,1.5,II,210,1200.0,0.929,25.436616454915615
36.0,1.5,II,210,1200.0,0.93,25.453862821484634
36.0,1.5,II,210,1200.0,0.931,25.470961458317504
36.0,1.5,II,210,1200.0,0.932,25.487914041044412
36.0,1.5,II,210,1200.0,0.933,25.504722223441462
